Resource utilization
Resource,Utilization %
Role 1,0
SYSTEM,0
Role 4,0
Role 6,0
Role 3,9
Role 2,14
Role 5,62

Individual task statistics
Name,Avg duration,Min duration,Max duration,Total duration,Avg waiting time,Min waiting time,Max waiting time,Total waiting time,Avg idle time,Min idle time,Max idle time,Total idle time,Avg cost,Min cost,Max cost,Total cost,Avg cost over thresh,Min cost over thresh,Max cost over thresh,Total cost over thresh,Avg duration over thresh,Min duration over thresh,Max duration over thresh,Total duration over thresh,Count,
Amend Purchase Requisition,2059.1129490369326,38.44336938858032,6946.850245952606,158551.6970758438,0.0,0.0,0.0,0.0,43425.97402597403,0.0,169320.0,3343800.0,11.439516383538512,0.2135742743810018,38.593612477514476,880.8427615324655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77
Amend Request for Quotation,656.8739625686094,166.9060640335083,1148.6112341880798,49922.42115521431,0.0,0.0,0.0,0.0,15265.263157894737,0.0,158460.0,1160160.0,3.6492997920478296,0.9272559112972684,6.38117352326711,277.34678419563505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76
Analyze Purchase Requisition,385.7723807426496,241.25940203666687,536.4974069595337,68281.71139144897,0.0,0.0,0.0,0.0,6269.830508474576,0.0,154860.0,1109760.0,2.1431798930147203,1.340330011314816,2.980541149775187,379.3428410636055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177
Analyze Quotation Comparison Map,1171.8177726864815,374.2235207557678,1975.5620439052582,117181.77726864815,0.0,0.0,0.0,0.0,32097.6,0.0,158460.0,3209760.0,6.510098737147116,2.0790195597542658,10.975344688362545,651.0098737147116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Analyze Request for Quotation,46375.19108658487,999.9110116958618,167282.3514122963,8162033.631238937,44997.39904330671,0.0,165765.45961618423,7919542.231621981,1080129.8863636365,0.0,3808020.0,1.9010286E8,7.654400240434243,1.2452910290824042,15.093210158083174,1347.1744423164268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176
Approve Purchase Order for payment,39427.366607723234,60.0,168663.9641726017,3942736.6607723236,39367.366607723234,0.0,168603.9641726017,3936736.6607723236,915030.0,0.0,3966420.0,9.1503E7,0.3333333333333329,0.3333333333333333,0.3333333333333333,33.33333333333329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Authorize Supplier's Invoice payment,80385.94041012526,0.0,314565.81782627106,8038594.041012526,80385.94041012526,0.0,314565.81782627106,8038594.041012526,1884883.8,0.0,7464540.0,1.8848838E8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Choose best option,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Create Purchase Order,83358.02726683617,370.5737020969391,169967.57334446907,8335802.726683617,82808.15863628387,0.0,169408.7717757225,8280815.863628387,1962081.6,0.0,4009680.0,1.9620816E8,3.0548257252905104,2.0121540983517963,4.248942626847161,305.482572529051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Create Purchase Requisition,1824.338771982193,353.5104784965515,3417.6947252750397,182433.8771982193,0.0,0.0,0.0,0.0,54095.766007466314,0.0,158460.0,5409576.600746632,10.135215399901071,1.9639471027586195,18.987192918194665,1013.521539990107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Create Quotation comparison Map,89732.16004790306,3929.349366903305,171346.09061145782,8973216.004790306,77309.48275787354,0.0,157693.6351788044,7730948.2757873535,2108422.2,162120.0,4060140.0,2.1084222E8,69.01487383349735,13.607309953371685,121.16087288459143,6901.487383349734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Create Request for Quotation,305.37055993556976,47.82710647583008,1089.9183671474457,30537.055993556976,0.0,0.0,0.0,0.0,5405.4,0.0,154860.0,540540.0,3.39300622150633,0.5314122941758898,12.110204079416063,339.300622150633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Deliver Goods Services,254981.8820586133,15006.402124404907,669767.7347967625,2.549818820586133E7,159847.95160333396,0.0,497526.2847521305,1.5984795160333395E7,5970677.4,345840.0,1.566054E7,5.9706774E8,528.521835862663,71.66842563152314,970.0001101891199,52852.18358626631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
EVENT 1 START,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
EVENT 2 END,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
End,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
GATEWAY 25 XOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176
GATEWAY 26 XOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176
GATEWAY 27 XOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
GATEWAY 28 XOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
GATEWAY 29 XOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177
GATEWAY 30 XOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177
Pay Invoice,35466.6760219264,364.5637972354889,316006.66181755066,3546667.6021926403,34892.60395956993,0.0,315622.7244448662,3489260.395956993,832702.8,0.0,7536600.0,8.327028E7,3.1892892353137343,1.3418550411860148,4.929984898037381,318.9289235313734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Release Purchase Order,60.0,60.0,60.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333329,0.3333333333333333,0.3333333333333333,33.33333333333329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Release Supplier's Invoice,28712.37761119604,127.10133838653564,315293.02765893936,2871237.761119604,28455.22148336649,0.0,315133.19857501984,2845522.148336649,709657.2,0.0,7464540.0,7.096572E7,1.42864515460862,0.675907576084137,2.3199533767170375,142.864515460862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Send Invoice,191131.33799166203,0.0,497595.7686729431,1.9113133799166203E7,191131.33799166203,0.0,497595.7686729431,1.9113133799166203E7,4438613.4,0.0,1.167246E7,4.4386134E8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Send Request for Quotation to Supplier,56025.864635298254,1608.8295857906342,159620.32338666916,5602586.463529825,54553.99438526392,0.0,158090.58352947235,5455399.438526392,1308110.4,0.0,3732300.0,1.3081104E8,8.177056944635178,2.302529588010576,13.879484012391831,817.7056944635177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Settle Conditions With Supplier,131722.39791908025,26891.705265522003,210483.8190433979,1.3172239791908026E7,97878.02132662058,0.0,165487.11538362503,9787802.132662058,3068671.8,623280.0,4874340.0,3.0686718E8,188.02431440255364,79.80967229339811,290.1834006243282,18802.431440255365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Settle Dispute With Supplier,105719.84555853951,324.11738419532776,315622.7244448662,6554630.42462945,94541.15505719955,0.0,315088.6122868061,5861551.613546371,2478419.0322580645,0.0,7536600.0,1.5366198E8,62.103836118555414,1.3201689177089266,303.6753182477421,3850.4378393504358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62
Start,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100

Scenario statistics
KPI,Min,Average,Max
Process Cycle Time (s),7582910.195535421,2.7928474722537335E7,3.730570706685948E7
Process Cycle Time excluding out of timetable hours (s),311869.1955354214,1144239.7565298772,1530945.1872389317
Process Waiting Time (s),144366.1208744049,984441.0176135063,1412920.3205091953
Accumulated Process Duration (s),7582910.195535421,2.7928474722537335E7,3.730570706685948E7
Cost,401.95759012301767,889.4672748683696,1478.0998626735475


Process Cycle Time (s) distribution
From,To,Count
7582910,10555189,9
10555190,13527469,5
13527470,16499749,9
16499750,19472029,4
19472030,22444309,4
22444310,25416589,5
25416590,28388869,8
28388870,31361149,0
31361150,34333429,0
34333430,37305709,56

Process Waiting Time (s) distribution
From,To,Count
144366,271221,11
271222,398077,4
398078,524933,3
524934,651789,8
651790,778645,5
778646,905501,7
905502,1032357,6
1032358,1159213,0
1159214,1286069,23
1286070,1412925,33

Accumulated Process Duration (s) distribution
From,To,Count
7582910,10555189,9
10555190,13527469,5
13527470,16499749,9
16499750,19472029,4
19472030,22444309,4
22444310,25416589,5
25416590,28388869,8
28388870,31361149,0
31361150,34333429,0
34333430,37305709,56

Process Cost distribution
From,To,Count
401,508,10
509,616,11
617,724,7
725,832,16
833,940,6
941,1048,22
1049,1156,10
1157,1264,11
1265,1372,3
1373,1480,4

In-timetable Cycle time (s) distribution
From,To,Count
311869,433776,9
433777,555684,5
555685,677592,9
677593,799500,4
799501,921408,5
921409,1043316,4
1043317,1165224,8
1165225,1287132,0
1287133,1409040,0
1409041,1530948,56



Details
Instance #,Cycle time (s),Cycle time in time table only (s),Waiting time (s),Cost
1,7582910.195535421,311869.1955354214,144366.1208744049,931.4402003910808
2,9342481.644952774,384221.71444416046,211579.5287311077,961.5679732931985
3,7886428.644248247,323391.54902744293,242261.52942466736,451.82685713370637
4,9334237.183638573,385004.88048553467,242429.8899538517,794.3330095489821
5,1.216341587724638E7,495675.3158519268,324989.16064977646,948.6634274337027
6,7794150.978556871,321561.7868504524,203781.63100862503,657.9199793431494
7,1.0703450527216911E7,436070.5272169113,243949.2142112255,1069.6516504658591
8,1.200534468081069E7,487718.2022242546,267534.70735502243,1224.6634052991867
9,9666626.502212763,395305.834089756,252600.93220567703,794.4894803272355
10,3.67615685625844E7,1502621.4409627914,1327529.598559618,978.7875598351161
